"muni_code","izq1936","dcha1936"
"44052",0.0907127429805616,0.909287257019438
"44053",0.393115942028986,0.606884057971015
"44054",0.526578073089701,0.473421926910299
"44055",0.658940397350993,0.341059602649007
"44056",0.366412213740458,0.633587786259542
"44059",0.127227722772277,0.872772277227723
"44060",0.253886010362694,0.746113989637306
"44061",0.211895910780669,0.788104089219331
"44062",NA,NA
"44063",NA,NA
"44064",0.249581239530988,0.750418760469012
"44065",0.0906095551894563,0.909390444810544
"44066",0.440917107583774,0.559082892416226
"44067",0.0694006309148265,0.930599369085173
"44068",0.193342299932751,0.806657700067249
"44070",0.0907473309608541,0.909252669039146
"44071",0.209424083769634,0.790575916230366
"44074",0.279105628373169,0.720894371626831
"44075",0.189097103918228,0.810902896081772
"44076",0.4165820642978,0.5834179357022
"44077",0.36,0.64
"44080",0.390180878552972,0.609819121447028
"44082",NA,NA
"44084",0.444444444444444,0.555555555555556
"44085",NA,NA
"44086",0.340831295843521,0.659168704156479
"44087",0.0753968253968254,0.924603174603175
"44088",0.32484076433121,0.67515923566879
"44089",0.0850202429149798,0.91497975708502
"44090",0.354455445544554,0.645544554455446
"44092",0.172932330827068,0.827067669172932
"44093",0.137123745819398,0.862876254180602
"44094",0.0377906976744186,0.962209302325581
"44096",0.349683544303797,0.650316455696203
"44097",0.427835051546392,0.572164948453608
"44099",0.294520547945205,0.705479452054795
"44100",NA,NA
"44101",0.120218579234973,0.879781420765027
"44102",0.192156862745098,0.807843137254902
"44103",0.194473963868225,0.805526036131775
"44106",0.277777777777778,0.722222222222222
"44107",0.356884057971014,0.643115942028985
"44108",0.329232995658466,0.670767004341534
"44109",0.163967611336032,0.836032388663968
"44110",0.0989247311827957,0.901075268817204
"44111",0.154411764705882,0.845588235294118
"44112",0.164024810475534,0.835975189524466
"44113",0.173151750972763,0.826848249027237
"44114",0.0205724508050089,0.979427549194991
"44116",0.125796178343949,0.874203821656051
"44117",0.426896012509773,0.573103987490227
"44118",0.351456310679612,0.648543689320388
"44119",0.126598465473146,0.873401534526854
"44120",NA,NA
"44121",0.248,0.752
"44122",0.0961538461538462,0.903846153846154
"44123",0.06875,0.93125
"44124",0.332599118942731,0.667400881057269
"44125",0.189138576779026,0.810861423220974
"44126",0.0860549507516848,0.913945049248315
"44127",0.167078189300412,0.832921810699588
"44128",0.15609756097561,0.84390243902439
"44129",0.0380952380952381,0.961904761904762
"44130",0.16793893129771,0.83206106870229
"44131",0.613122171945701,0.386877828054299
"44132",0.0921305182341651,0.907869481765835
"44133",0.0198019801980198,0.98019801980198
"44135",0.148671096345515,0.851328903654485
"44136",0.0775577557755776,0.922442244224422
"44137",NA,NA
"44138",0.219774314884471,0.780225685115529
"44142",0.310975609756098,0.689024390243902
"44143",0.564375,0.435625
"44144",0.232839838492598,0.767160161507402
"44145",0.168774846404048,0.831225153595952
"44146",0.0291666666666667,0.970833333333333
"44147",0.267137096774194,0.732862903225806
"44148",0.12258064516129,0.87741935483871
"44149",0.105128205128205,0.894871794871795
"44150",0.691358024691358,0.308641975308642
"44151",0.563786008230453,0.436213991769547
"44152",0.208540218470705,0.791459781529295
"44153",0.481740234995237,0.518259765004763
"44154",0.31875,0.68125
"44155",0.498827941865917,0.501172058134083
"44156",0.35796766743649,0.64203233256351
"44157",0.219465648854962,0.780534351145038
"44158",0.132795304475422,0.867204695524578
"44159",NA,NA
"44160",0.230031948881789,0.769968051118211
"44161",0.212309605222257,0.787690394777743
"44163",0.334500875656743,0.665499124343257
"44164",0.0100755667506297,0.98992443324937
"44165",0.318181818181818,0.681818181818182
"44167",0.121085594989562,0.878914405010438
"44168",0.0516934046345811,0.948306595365419
"44169",0.816901408450704,0.183098591549296
"44171",0.637462235649547,0.362537764350453
"44172",0.10361216730038,0.89638783269962
"44173",0.36908077994429,0.63091922005571
"44174",0.0342205323193916,0.965779467680608
"44176",0.104651162790698,0.895348837209302
"44177",0.382172131147541,0.617827868852459
"44178",0.0338504936530324,0.966149506346968
"44179",NA,NA
"44180",0.118673647469459,0.881326352530541
"44181",0.0626506024096386,0.937349397590361
"44182",0.13847158719791,0.86152841280209
"44183",0.373509933774834,0.626490066225166
"44184",0.253289473684211,0.746710526315789
"44185",0.0553250345781466,0.944674965421853
"44187",0.136600625651721,0.863399374348279
"44189",0.0972222222222222,0.902777777777778
"44190",0.00387972841901067,0.996120271580989
"44191",0.364754098360656,0.635245901639344
"44192",0.426479203280609,0.573520796719391
"44193",0.098936170212766,0.901063829787234
"44194",0.283163265306122,0.716836734693878
"44195",0.134796238244514,0.865203761755486
"44196",0.121420389461627,0.878579610538373
"44197",0.0590778097982709,0.940922190201729
"44198",NA,NA
"44199",0.331877729257642,0.668122270742358
"44200",0.0827770360480641,0.917222963951936
"44201",0.267052023121387,0.732947976878613
"44203",0.271428571428571,0.728571428571429
"44204",0.131375579598145,0.868624420401855
"44205",0.089273112208892,0.910726887791108
"44206",0.198529411764706,0.801470588235294
"44207",0.0189461219656602,0.98105387803434
"44208",0.24188790560472,0.75811209439528
"44209",0.646543330087634,0.353456669912366
"44210",0.351808176100629,0.648191823899371
"44211",0.281092012133468,0.718907987866532
"44212",0.675675675675676,0.324324324324324
"44213",0.0784313725490196,0.92156862745098
"44215",0.203363914373089,0.796636085626911
"44216",0.365199524170001,0.634800475829999
"44217",0.642105263157895,0.357894736842105
"44218",NA,NA
"44219",0.00707213578500707,0.992927864214993
"44220",0.271714922048998,0.728285077951002
"44221",0.164167916041979,0.835832083958021
"44222",0.109042553191489,0.890957446808511
"44223",0.235104669887279,0.764895330112721
"44224",0.276083467094703,0.723916532905297
"44225",0.224876441515651,0.775123558484349
"44226",0.219026548672566,0.780973451327434
"44227",0.0682788051209104,0.93172119487909
"44228",0.378048780487805,0.621951219512195
"44229",0.139344262295082,0.860655737704918
"44230",0.219469026548673,0.780530973451327
"44231",0.0871021775544389,0.912897822445561
"44232",0.0610236220472441,0.938976377952756
"44234",0.333333333333333,0.666666666666667
"44235",0.198364008179959,0.801635991820041
"44236",0.0678233438485804,0.93217665615142
"44237",0.223229461756374,0.776770538243626
"44238",0.367943548387097,0.632056451612903
"44239",NA,NA
"44240",0.0819155639571519,0.918084436042848
"44241",0.138455827765405,0.861544172234595
"44243",0.0414012738853503,0.95859872611465
"44244",0.196796338672769,0.803203661327231
"44245",0.203152364273205,0.796847635726795
"44246",0.517079285490442,0.482920714509558
"44247",0.0667129951355108,0.933287004864489
"44249",0.546116504854369,0.453883495145631
"44250",0.537037037037037,0.462962962962963
"44251",0.280963302752294,0.719036697247706
"44252",0.0294736842105263,0.970526315789474
"44256",0.0637860082304527,0.936213991769547
"44257",0.444711538461538,0.555288461538462
"44258",NA,NA
"44260",0.0948012232415902,0.90519877675841
"44261",0.270817120622568,0.729182879377432
"44262",0.239234449760766,0.760765550239234
"44263",0.268671193016489,0.731328806983511
"44264",0.220588235294118,0.779411764705882
"44265",0.376693766937669,0.623306233062331
"44266",0.219152854511971,0.780847145488029
"44267",0.281277728482697,0.718722271517303
"44268",0.38,0.62
"50001",0.156431054461182,0.843568945538818
"50002",0.407847800237812,0.592152199762188
"50003",0.327239488117002,0.672760511882998
"50004",0.419557041370664,0.580442958629336
"50005",0.338479130931961,0.661520869068039
"50006",0.215966921119593,0.784033078880407
"50007",0.0326678765880218,0.967332123411978
"50008",0.690077877127199,0.309922122872801
"50009",0.0214168039538715,0.978583196046129
"50010",0.147196261682243,0.852803738317757
"50011",0.255639097744361,0.744360902255639
"50012",0.16385911179173,0.836140888208269
"50013",0.239795918367347,0.760204081632653
"50014",0.226449275362319,0.773550724637681
"50015",0.383333333333333,0.616666666666667
"50016",0.186746987951807,0.813253012048193
"50017",0.520565552699229,0.479434447300771
"50018",0.50226586102719,0.49773413897281
"50019",0.206827309236948,0.793172690763052
"50020",0.323771961276443,0.676228038723557
"50021",0.0709219858156028,0.929078014184397
"50022",0.100983358547655,0.899016641452345
"50023",0.470414201183432,0.529585798816568
"50024",0.572866344605475,0.427133655394525
"50025",0.248709122203098,0.751290877796902
"50026",0.752136752136752,0.247863247863248
"50027",0.173259889834752,0.826740110165248
"50028",NA,NA
"50029",0.43694643610291,0.56305356389709
"50030",0.277811923786109,0.722188076213891
"50031",0.400355082112739,0.599644917887261
"50032",0.150832517140059,0.849167482859941
"50033",0.293010752688172,0.706989247311828
"50034",0.650817236255572,0.349182763744428
"50035",0.116906474820144,0.883093525179856
"50036",0.404580152671756,0.595419847328244
"50037",0.0318906605922551,0.968109339407745
"50038",0.635085892764185,0.364914107235815
"50039",0.112220004435573,0.887779995564427
"50040",0.288461538461538,0.711538461538462
"50041",0.556603773584906,0.443396226415094
"50042",0.123287671232877,0.876712328767123
"50043",0.75133214920071,0.24866785079929
"50044",0.350640593391773,0.649359406608227
"50045",0.358069748580698,0.641930251419302
"50046",0.207335329341317,0.792664670658683
"50047",0.202453987730061,0.797546012269939
"50048",0.0565371024734982,0.943462897526502
"50050",0.363723608445297,0.636276391554703
"50051",0.341849148418492,0.658150851581509
"50052",0.140039447731755,0.859960552268245
"50053",0.332408435072142,0.667591564927858
"50054",0.0485436893203883,0.951456310679612
"50055",0.272424557752341,0.727575442247659
"50056",0.301986754966887,0.698013245033113
"50057",0.269727891156463,0.730272108843537
"50058",0.282795698924731,0.717204301075269
"50059",0.603008502289078,0.396991497710922
"50060",0.408071748878924,0.591928251121076
"50061",0.265793528505393,0.734206471494607
"50062",0.659604519774011,0.340395480225989
"50063",0.156123822341857,0.843876177658143
"50064",0.385008517887564,0.614991482112436
"50065",0.27521613832853,0.72478386167147
"50066",0.0984042553191489,0.901595744680851
"50067",0.210972508174882,0.789027491825118
"50068",0.272129186602871,0.727870813397129
"50069",0.029110936270653,0.970889063729347
"50070",0.00260756192959583,0.997392438070404
"50071",0.176165803108808,0.823834196891192
"50072",0.321407963069821,0.678592036930179
"50073",0.198286937901499,0.801713062098501
"50074",0.350293284123113,0.649706715876887
"50075",0.078125,0.921875
"50076",0.394117647058824,0.605882352941176
"50077",0.4375,0.5625
"50078",0.310979618671926,0.689020381328074
"50079",0.0729760547320411,0.927023945267959
"50080",0.0598290598290598,0.94017094017094
"50081",0.388854296388543,0.611145703611457
"50082",0.526315789473684,0.473684210526316
"50083",0.24822695035461,0.75177304964539
"50084",0.213665943600868,0.786334056399132
"50085",0.0369822485207101,0.96301775147929
"50086",0.790486976217441,0.209513023782559
"50087",0.196850393700787,0.803149606299213
"50088",0.117809734513274,0.882190265486726
"50089",0.349731663685152,0.650268336314848
"50090",0.0893655049151028,0.910634495084897
"50091",0.149812734082397,0.850187265917603
"50092",0.291933418693982,0.708066581306018
"50093",0.181818181818182,0.818181818181818
"50094",0.368207969316003,0.631792030683997
"50095",0.434338710934456,0.565661289065544
"50096",0.267105263157895,0.732894736842105
"50098",0.0970042796005706,0.902995720399429
"50099",0.659392575928009,0.340607424071991
"50100",0.487581699346405,0.512418300653595
"50101",0.529908972691808,0.470091027308192
"50102",0.351752677702045,0.648247322297955
"50104",0.196956889264582,0.803043110735418
"50105",0.407020164301718,0.592979835698282
"50106",0.251741293532338,0.748258706467662
"50107",0.55688622754491,0.44311377245509
"50108",0.325892857142857,0.674107142857143
"50109",0.339901477832512,0.660098522167488
"50110",NA,NA
"50111",0.152147239263804,0.847852760736196
"50113",0.36219739292365,0.63780260707635
"50114",0.343343343343343,0.656656656656657
"50115",0.264907383912713,0.735092616087287
"50116",0.234375,0.765625
"50117",0.0283018867924528,0.971698113207547
"50118",0.342755086193508,0.657244913806492
"50119",0.413074105381798,0.586925894618202
"50120",0.0209471766848816,0.979052823315118
"50121",0.246812386156648,0.753187613843352
"50122",0.0593849416755037,0.940615058324496
"50123",0.248248248248248,0.751751751751752
"50124",0.120345744680851,0.879654255319149
"50125",0.132260321903429,0.867739678096571
"50126",0.183793738489871,0.816206261510129
"50128",NA,NA
"50129",0.0478723404255319,0.952127659574468
"50130",0.579409918392969,0.420590081607031
"50131",0.276381909547739,0.723618090452261
"50132",0.638655462184874,0.361344537815126
"50133",0.108108108108108,0.891891891891892
"50134",0.330708661417323,0.669291338582677
"50135",0.340616966580977,0.659383033419023
"50136",0.202247191011236,0.797752808988764
"50137",0.370959194488606,0.629040805511394
"50138",NA,NA
"50139",0.27403156384505,0.72596843615495
"50140",0.18931475029036,0.81068524970964
"50141",0.259557344064386,0.740442655935614
"50142",0.149840595111583,0.850159404888417
"50143",0.160814911140009,0.839185088859991
"50144",0.114973262032086,0.885026737967914
"50146",NA,NA
"50147",0.454433117083719,0.545566882916281
"50148",0.340650406504065,0.659349593495935
"50149",0.0957746478873239,0.904225352112676
"50150",0.418932874354561,0.581067125645439
"50151",NA,NA
"50152",0.214133143467426,0.785866856532574
"50153",0.376114081996435,0.623885918003565
"50154",0.0876712328767123,0.912328767123288
"50155",0.364089775561097,0.635910224438903
"50156",0.269230769230769,0.730769230769231
"50157",0.106312292358804,0.893687707641196
"50159",0.283292978208232,0.716707021791768
"50160",0.387583572110793,0.612416427889207
"50161",0.454121306376361,0.545878693623639
"50162",0.157731157731158,0.842268842268842
"50163",0.807692307692308,0.192307692307692
"50164",0.493778280542986,0.506221719457014
"50165",0.79940363242071,0.20059636757929
"50166",0.224215246636771,0.775784753363229
"50167",0.388419782870929,0.611580217129071
"50168",0.178743961352657,0.821256038647343
"50169",0.310828877005348,0.689171122994652
"50170",0.353891336270191,0.646108663729809
"50171",0.218600191754554,0.781399808245446
"50172",0.126543209876543,0.873456790123457
"50173",NA,NA
"50174",0.270748299319728,0.729251700680272
"50175",0.272074815137016,0.727925184862984
"50176",0.341433778857837,0.658566221142163
"50177",0.415400733368256,0.584599266631744
"50178",0.0833970925784239,0.916602907421576
"50179",0.29372197309417,0.70627802690583
"50180",0.417362270450751,0.582637729549249
"50181",0.410629921259843,0.589370078740157
"50182",0.0487938596491228,0.951206140350877
"50183",0.106598984771574,0.893401015228426
"50184",0.0216216216216216,0.978378378378378
"50185",0.315068493150685,0.684931506849315
"50186",0.0738569753810082,0.926143024618992
"50187",0.122641509433962,0.877358490566038
"50188",0.144736842105263,0.855263157894737
"50189",0.420500403551251,0.579499596448749
"50190",0.239499553172475,0.760500446827525
"50191",0.436163318211277,0.563836681788723
"50192",0.298898071625344,0.701101928374656
"50193",NA,NA
"50194",NA,NA
"50195",0.232269503546099,0.767730496453901
"50196",0.339366515837104,0.660633484162896
"50197",0.454367026496565,0.545632973503435
"50198",0.222222222222222,0.777777777777778
"50199",0.541496598639456,0.458503401360544
"50200",0.0448671931083991,0.955132806891601
"50201",0.599690880989181,0.400309119010819
"50202",0.117460317460317,0.882539682539683
"50203",0.338790931989924,0.661209068010076
"50204",0.464872262773723,0.535127737226277
"50205",0.236476043276662,0.763523956723339
"50206",0.131165919282511,0.868834080717489
"50207",0.451669595782074,0.548330404217926
"50208",0.392069254398213,0.607930745601787
"50209",0.392592592592593,0.607407407407407
"50210",NA,NA
"50211",0.315013404825737,0.684986595174263
"50212",0.452054794520548,0.547945205479452
"50213",0.137326515704894,0.862673484295106
"50214",0.370892018779343,0.629107981220657
"50215",0.185828877005348,0.814171122994652
"50216",0.504009163802978,0.495990836197022
"50217",NA,NA
"50218",0.143646408839779,0.856353591160221
"50219",0.271041369472183,0.728958630527817
"50220",0.479452054794521,0.520547945205479
"50221",0.327380952380952,0.672619047619048
"50222",0.20591669910471,0.79408330089529
"50223",0.194039959363359,0.805960040636641
"50224",0.0417754569190601,0.95822454308094
"50225",0.597916110072135,0.402083889927865
"50227",0.181102362204724,0.818897637795276
"50228",0.326923076923077,0.673076923076923
"50229",0.0668449197860963,0.933155080213904
"50230",0.370496592015579,0.629503407984421
"50231",0.409558823529412,0.590441176470588
"50232",0.220218931101095,0.779781068898905
"50233",0.124137931034483,0.875862068965517
"50234",NA,NA
"50235",0.0382830626450116,0.961716937354988
"50236",0.18019801980198,0.81980198019802
"50237",0.167910447761194,0.832089552238806
"50238",NA,NA
"50239",NA,NA
"50240",0.650598710469757,0.349401289530243
"50241",0.239276139410188,0.760723860589812
"50242",0.0476900149031297,0.95230998509687
"50243",0.173825164224356,0.826174835775644
"50244",0.291403286978508,0.708596713021492
"50245",0.340971585701192,0.659028414298808
"50246",0.142398286937901,0.857601713062099
"50247",0.31058495821727,0.68941504178273
"50248",0.295936223993778,0.704063776006222
"50249",0.194379391100703,0.805620608899297
"50250",0.2265625,0.7734375
"50251",0.335024684585847,0.664975315414152
"50252",0.20114440117619,0.79885559882381
"50253",0.243617021276596,0.756382978723404
"50254",0.299897645854657,0.700102354145343
"50255",0.831254585473221,0.168745414526779
"50256",0.0569948186528497,0.94300518134715
"50257",0.362715298885512,0.637284701114488
"50258",0.0807174887892377,0.919282511210762
"50259",0.538116591928251,0.461883408071749
"50260",0.344316309719934,0.655683690280066
"50261",0.392302498311951,0.607697501688049
"50262",0.419228619340414,0.580771380659586
"50263",0.448920265780731,0.551079734219269
"50264",0.392561983471074,0.607438016528926
"50265",0.431330472103004,0.568669527896996
"50266",0.160896130346232,0.839103869653768
"50267",0.665747126436782,0.334252873563218
"50268",0.292504570383912,0.707495429616088
"50269",0.291909385113269,0.708090614886731
"50270",0.135487880671224,0.864512119328776
"50272",0.521867612293144,0.478132387706856
"50273",NA,NA
"50274",0.0493273542600897,0.95067264573991
"50275",0.104683195592287,0.895316804407714
"50276",0.40668202764977,0.59331797235023
"50277",0.0984009840098401,0.90159901599016
"50278",0.380640465793304,0.619359534206696
"50279",0.536819637139808,0.463180362860192
"50280",0.252269779507134,0.747730220492866
"50281",NA,NA
"50282",0.0099009900990099,0.99009900990099
"50283",NA,NA
"50284",0.303258145363409,0.696741854636591
"50285",0.262363788767812,0.737636211232188
"50286",0.748520710059172,0.251479289940828
"50287",0.2195,0.7805
"50288",0.447981807845367,0.552018192154633
"50289",0.213953488372093,0.786046511627907
"50290",0.30800160836349,0.69199839163651
"50291",0.0862214708368555,0.913778529163145
"50292",0.464208242950108,0.535791757049892
"50293",0.570507655116841,0.429492344883159
"50295",0.290215588723051,0.709784411276949
"50296",0.74,0.26
"50297",0.490891181757738,0.509108818242262
"50298",0.380759902991108,0.619240097008892
"50901",0.271893626776708,0.728106373223292
"8001",0.698000030517578,0.301999969482422
"8002",0.415999984741211,0.584000015258789
"8003",0.54,0.46
"8004",0.452999992370605,0.547000007629394
"8005",0.49,0.51
"8006",0.305,0.695
"8007",0.57,0.43
"8008",0.227999992370605,0.771999969482422
"8009",0.354000015258789,0.645999984741211
"8010",0.540999984741211,0.459000015258789
"8011",0.457000007629394,0.542999992370605
"8012",0.395999984741211,0.604000015258789
"8013",0.685,0.315
"8014",NA,NA
"8015",0.661999969482422,0.338000030517578
"8016",0.502999992370605,0.497000007629395
"8017",0.415,0.585
"8018",0.574000015258789,0.425999984741211
"8019",0.626599998474121,0.373400001525879
"8020",0.387000007629395,0.612999992370605
"8021",0.502999992370605,0.497000007629395
"8022",0.525628481045943,0.474371518954058
"8023",0.233999996185303,0.765999984741211
"8024",0.407000007629395,0.592999992370606
"8025",0.584000015258789,0.415999984741211
"8026",0.185,0.815
"8027",0.589000015258789,0.410999984741211
"8028",0.678000030517578,0.321999969482422
"8029",0.465999984741211,0.534000015258789
"8030",0.557999992370605,0.442000007629395
"8031",0.352000007629395,0.648000030517578
"8032",0.35,0.65
"8033",0.555999984741211,0.444000015258789
"8034",0.288999996185303,0.710999984741211
"8035",0.409000015258789,0.590999984741211
"8036",0.08,0.92
"8037",0.405,0.595
"8038",0.635999984741211,0.364000015258789
"8039",0.344000015258789,0.655999984741211
"8040",0.492999992370605,0.507000007629395
"8041",0.415,0.585
"8042",0.131000003814697,0.869000015258789
"8043",0.544000015258789,0.455999984741211
"8044",0.529000015258789,0.470999984741211
"8045",0.637000007629395,0.362999992370606
"8046",0.455999984741211,0.544000015258789
"8047",0.547999992370605,0.452000007629395
"8048",0.505999984741211,0.494000015258789
"8049",0.484000015258789,0.515999984741211
"8050",0.467999992370605,0.532000007629394
"8051",0.654000015258789,0.345999984741211
"8052",0.475,0.525
"8053",0.683000030517578,0.316999969482422
"8054",0.728000030517578,0.271999969482422
"8055",0.143000001907349,0.856999969482422
"8056",0.654000015258789,0.345999984741211
"8057",0.447000007629395,0.552999992370605
"8058",0.853000030517578,0.146999969482422
"8059",0.710999984741211,0.289000015258789
"8060",0.26,0.74
"8061",0.51,0.49
"8062",0.537999992370605,0.462000007629395
"8063",0.407999992370605,0.592000007629395
"8064",0.215,0.785
"8065",0.615,0.385
"8066",0.771999969482422,0.228000030517578
"8067",0.457999992370605,0.542000007629394
"8068",0.661999969482422,0.338000030517578
"8069",0.5,0.5
"8070",0.207000007629395,0.793000030517578
"8071",0.577999992370606,0.422000007629395
"8072",0.489000015258789,0.510999984741211
"8073",0.669000015258789,0.330999984741211
"8074",0.673000030517578,0.326999969482422
"8075",0.311000003814697,0.689000015258789
"8076",0.535,0.465
"8077",0.640999984741211,0.359000015258789
"8078",0.462999992370605,0.537000007629394
"8079",0.206000003814697,0.794000015258789
"8080",0.637999992370605,0.362000007629395
"8081",0.221000003814697,0.779000015258789
"8082",0.432999992370605,0.567000007629395
"8083",0.678000030517578,0.321999969482422
"8084",0.567999992370605,0.432000007629395
"8085",0.664000015258789,0.335999984741211
"8086",0.427999992370605,0.572000007629395
"8087",0.265,0.735
"8088",0.42,0.58
"8089",0.655999984741211,0.344000015258789
"8090",0.502000007629395,0.497999992370605
"8091",0.545999984741211,0.454000015258789
"8092",0.509000015258789,0.490999984741211
"8093",0.29,0.71
"8094",0.524000015258789,0.475999984741211
"8095",0.272000007629395,0.728000030517578
"8096",0.665,0.335
"8097",0.658000030517578,0.341999969482422
"8098",0.577000007629395,0.422999992370605
"8099",0.49819201171875,0.50180798828125
"8100",0.292999992370605,0.706999969482422
"8101",0.770999984741211,0.229000015258789
"8102",0.540999984741211,0.459000015258789
"8103",0.575,0.425
"8104",0.58,0.42
"8105",0.698000030517578,0.301999969482422
"8106",0.497999992370605,0.502000007629395
"8107",0.602999992370605,0.397000007629395
"8108",0.615999984741211,0.384000015258789
"8109",0.710999984741211,0.289000015258789
"8110",0.614000015258789,0.385999984741211
"8111",0.203999996185303,0.795999984741211
"8112",0.622999992370605,0.377000007629395
"8113",0.582000007629395,0.417999992370605
"8114",0.537000007629394,0.462999992370605
"8115",0.646999969482422,0.353000030517578
"8116",0.507000007629395,0.492999992370605
"8117",0.432999992370605,0.567000007629395
"8118",0.565999984741211,0.434000015258789
"8119",0.661999969482422,0.338000030517578
"8120",0.522999992370605,0.477000007629395
"8121",0.58,0.42
"8122",0.794000015258789,0.205999984741211
"8123",0.789000015258789,0.210999984741211
"8124",0.637999992370605,0.362000007629395
"8125",0.680999984741211,0.319000015258789
"8126",0.597054193838085,0.402945806161915
"8127",0.575,0.425
"8129",0.04,0.96
"8130",0.504000015258789,0.495999984741211
"8132",0.167000007629395,0.833000030517578
"8133",0.410999984741211,0.589000015258789
"8134",0.193999996185303,0.805999984741211
"8135",0.429000015258789,0.570999984741211
"8136",0.382048327554792,0.617951672445208
"8137",0.562999992370605,0.437000007629395
"8138",0.377000007629395,0.622999992370605
"8139",0.282999992370605,0.716999969482422
"8140",0.74,0.26
"8141",0.472000007629395,0.527999992370605
"8142",0.42,0.58
"8143",0.715,0.285
"8144",0.69,0.31
"8145",0.775,0.225
"8146",0.542999992370605,0.457000007629395
"8147",0.620999984741211,0.379000015258789
"8148",0.255,0.745
"8149",0.525999984741211,0.474000015258789
"8150",0.625,0.375
"8151",0.53,0.47
"8152",0.522999992370605,0.477000007629395
"8153",0.339000015258789,0.660999984741211
"8154",0.794000015258789,0.205999984741211
"8155",0.547000007629394,0.452999992370605
"8156",0.46,0.54
"8157",0.42,0.58
"8158",0.605,0.395
"8159",0.354000015258789,0.645999984741211
"8160",0.590999984741211,0.409000015258789
"8161",0.650999984741211,0.349000015258789
"8162",0.62,0.38
"8163",0.6,0.4
"8164",0.643000030517578,0.356999969482422
"8165",0.64,0.36
"8166",0.459000015258789,0.540999984741211
"8167",0.534000015258789,0.465999984741211
"8168",0.492000007629395,0.507999992370605
"8169",0.604000015258789,0.395999984741211
"8170",0.277999992370605,0.721999969482422
"8171",0.382000007629395,0.617999992370605
"8172",0.577999992370606,0.422000007629395
"8174",0.64,0.36
"8175",0.612999992370605,0.387000007629395
"8176",0.38,0.62
"8177",0.355999984741211,0.644000015258789
"8178",0.627000007629395,0.372999992370605
"8179",0.311000003814697,0.689000015258789
"8180",0.537999992370605,0.462000007629395
"8181",0.342000007629395,0.658000030517578
"8182",0.622000007629395,0.377999992370605
"8183",0.699000015258789,0.300999984741211
"8184",0.59,0.41
"8185",0.417999992370605,0.582000007629395
"8187",0.640999984741211,0.359000015258789
"8188",NA,NA
"8189",NA,NA
"8190",0.186000003814697,0.814000015258789
"8191",0.639000015258789,0.360999984741211
"8192",0.497000007629395,0.502999992370605
"8193",0.252999992370605,0.746999969482422
"8194",0.741999969482422,0.258000030517578
"8195",0.12,0.88
"8196",0.342000007629395,0.658000030517578
"8197",0.324000015258789,0.675999984741211
"8198",0.419000015258789,0.580999984741211
"8199",0.228999996185303,0.770999984741211
"8200",0.572000007629395,0.427999992370605
"8201",0.656999969482422,0.343000030517578
"8202",0.293999996185303,0.705999984741211
"8203",0.208999996185303,0.790999984741211
"8204",0.464000015258789,0.535999984741211
"8205",0.585,0.415
"8206",0.51,0.49
"8207",0.312999992370605,0.686999969482422
"8208",0.467000007629395,0.532999992370605
"8210",0.482999992370605,0.517000007629395
"8211",0.706999969482422,0.293000030517578
"8212",0.445999984741211,0.554000015258789
"8213",0.64,0.36
"8214",0.579000015258789,0.420999984741211
"8215",0.582999992370606,0.417000007629395
"8216",0.627000007629395,0.372999992370605
"8217",0.569000015258789,0.430999984741211
"8218",0.691999969482422,0.308000030517578
"8219",0.495999984741211,0.504000015258789
"8220",0.384128170971629,0.615871826425383
"8221",0.703000030517578,0.296999969482422
"8222",0.804000015258789,0.195999984741211
"8223",0.437000007629395,0.562999992370605
"8224",0.395999984741211,0.604000015258789
"8225",0.532999992370605,0.467000007629395
"8226",0.497000007629395,0.502999992370605
"8227",0.760999984741211,0.239000015258789
"8228",0.392999992370605,0.607000007629395
"8229",0.305,0.695
"8230",0.497000007629395,0.502999992370605
"8231",0.445999984741211,0.554000015258789
"8232",0.555,0.445
"8233",0.472999992370606,0.527000007629395
"8234",0.417999992370605,0.582000007629395
"8235",0.372999992370605,0.627000007629395
"8236",0.74,0.26
"8237",0.698000030517578,0.301999969482422
"8238",0.165,0.835
"8239",0.804000015258789,0.195999984741211
"8240",0.570999984741211,0.429000015258789
"8241",0.666999969482422,0.333000030517578
"8242",0.529000015258789,0.470999984741211
"8243",0.382000007629395,0.617999992370605
"8244",0.690999984741211,0.309000015258789
"8245",0.758000030517578,0.241999969482422
"8246",0.2,0.8
"8247",0.0559999990463257,0.944000015258789
"8248",0.399000015258789,0.600999984741211
"8249",0.696999969482422,0.303000030517578
"8250",0.527999992370605,0.472000007629395
"8251",0.605,0.395
"8252",0.913000030517578,0.0869999694824219
"8253",0.492999992370605,0.507000007629395
"8254",0.4,0.6
"8255",0.469000015258789,0.530999984741211
"8256",0.605999984741211,0.394000015258789
"8257",0.572999992370606,0.427000007629395
"8258",0.188999996185303,0.810999984741211
"8259",0.34,0.66
"8260",0.665999984741211,0.334000015258789
"8261",0.380999984741211,0.619000015258789
"8262",0.622000007629395,0.377999992370605
"8263",0.645999984741211,0.354000015258789
"8264",0.347000007629395,0.653000030517578
"8265",0.690999984741211,0.309000015258789
"8266",0.646999969482422,0.353000030517578
"8267",0.79,0.21
"8268",0.809868970535034,0.190131029464966
"8269",0.369000015258789,0.630999984741211
"8270",0.517999992370605,0.482000007629395
"8271",0.165,0.835
