"CUSEC","min_dist_army"
"2605001001",45652.1462869053
"2606701001",38981.1450108874
"2604401001",30291.727297878
"2604601001",25998.2284157185
"2606601001",12506.7144311192
"2606801001",41622.0225506206
"2607104001",43822.3909604728
"2607104003",44357.770954825
"2604001001",43996.4744679767
"2604301001",49032.062443031
"2605501001",47627.6024400929
"2605601001",53785.7074622412
"2607102001",44816.2655108846
"2607102002",44923.1057199902
"2608001001",47116.8569046756
"2605701001",23966.9296752742
"2605801001",35547.7854827074
"2607001001",42537.4785875631
"2607101001",44669.0870460986
"2608101001",29588.5160163215
"2608201001",37186.187764723
"2607103001",43569.1228439563
"2607801001",21507.322155157
"2608401002",10139.4358048284
"2608901001",9625.79652718693
"2608902008",8567.19040232703
"2608902015",8809.35258282279
"2608902022",8795.85244672378
"2608903001",9907.03956557915
"2604801001",43860.7541147557
"2606301001",54368.6567379269
"2606401002",20615.0315386281
"2607201001",28772.7860582107
"2607401001",44008.3095523453
"2608601001",34289.1579060103
"2604901001",51027.4110844717
"2606401001",19976.2575507533
"2606501001",54741.5941061183
"2607104004",45973.5216523276
"2607301001",49135.5665690166
"2607501001",37014.7445127512
"2608401005",12106.0007698943
"2607701001",27333.912885384
"2607901001",27801.7704165575
"2608401001",12963.3138453735
"2608401003",11698.8219287685
"2608902014",9646.98690115449
"2608701001",47026.3443905139
"2608902010",4095.36838199604
"2608902012",8481.5437028919
"2608903002",9765.06773731728
"2608903004",9503.30767942299
"2608903019",9319.15504623373
"2608903021",8982.79515021598
"2608904011",10148.7209002315
"2604601002",27088.8614388148
"2605201001",40031.3098674373
"2605901001",16608.7859435965
"2606901001",46729.8540143834
"2607104002",46742.0493934807
"2608301001",13046.3225996454
"2608902002",8975.32361346022
"2608902003",8694.53061621093
"2608903010",9090.62432787251
"2608903013",8561.58000438501
"2608904002",10408.3581911937
"2608904003",10021.6109035356
"2608904020",10403.0716401551
"2608904021",10887.8656092769
"2608904035",12961.8846481776
"2608902016",8380.41565333883
"2608902023",9026.80457999714
"2608902025",10265.7688547206
"2608903023",9476.53502164841
"2608903025",8795.90893696781
"2608904007",10016.1956987794
"2608904009",12453.0633858305
"2608904034",11387.3026504506
"2608905004",15308.9445527617
"2608901002",9396.65829454654
"2608901004",9583.20088891354
"2608902009",8456.28643214083
"2608903007",9411.56718724729
"2608903009",9156.19637498759
"2608903014",9239.76649380656
"2608903016",8676.10091099847
"2608904014",10515.7914949726
"2608904023",10670.5870166128
"2608904025",10735.894394367
"2608905013",11163.3916813447
"2608906002",9515.89161622606
"2608902001",9181.02288377998
"2608902004",8289.83649901359
"2608902005",8861.31701972926
"2608902018",9380.01199825248
"2608902019",8510.85833885348
"2608903011",9015.23582408443
"2608903012",8778.59083444505
"2608904004",9745.60263281929
"2608904005",9778.38276263415
"2608904018",9794.31753765292
"2608904019",10379.9811558165
"2608904022",10190.7840993174
"2608905001",10442.428784684
"2608905002",10712.2596260456
"2609401001",48370.8408105081
"2608903008",9271.20191083176
"2608903015",10161.3762573306
"2608903022",10244.3761225842
"2608904001",10613.8809415294
"2608904008",9943.17989054007
"2608904015",10209.7267107535
"2608904026",10264.9665167626
"2608905005",10638.7751143371
"2609101001",47027.4799994369
"2609901001",3825.81160027147
"2608904013",9932.0348011645
"2608904028",10596.2854436848
"2608904030",11250.5906816847
"2608905008",10245.016979814
"2608905010",11015.137302618
"2608905012",10870.1217550577
"2610001001",39531.9805386502
"2610201001",35819.4851516119
"2608801001",14963.9639024009
"2608902011",8266.26932301893
"2608902013",8994.1650385059
"2608903003",9575.97870979369
"2608903005",9558.61031454704
"2608903018",9636.7031694309
"2608903020",8998.45848495086
"2608904010",10557.4533976465
"2608904027",10334.8962380011
"2608905009",10748.6486087936
"2608905011",10901.0997665155
"2610101001",31047.9346766788
"2610201002",34746.2996433853
"2609801001",27819.011377592
"2609901002",6651.82836773726
"2611701001",28629.4650515214
"2610202002",30355.6830390796
"2611001001",46892.4475320965
"2611701002",27068.1210686364
"2608905003",10944.9971994534
"2609201001",28381.53957567
"2609301001",58482.521293897
"2610501001",18227.107936842
"2610501002",20907.8750873678
"2611901001",33933.078333203
"2609501001",42436.5290930225
"2610301001",18675.0856284971
"2610401001",55671.3147031731
"2610601001",29669.3100249473
"2612001001",37814.0422181821
"2608905006",10510.5070332721
"2610202001",33469.0025630715
"2610202003",32637.362998755
"2610701001",38773.8994573573
"2610901001",50897.1331231693
"2613001001",50051.126072491
"2607601001",33332.1260791967
"2608401004",10099.8432309178
"2608901003",9289.01950214718
"2608902006",8698.359975206
"2608902017",8947.81583844437
"2608902024",8239.22003382257
"2608903006",9255.50628745302
"2608903017",8393.79127314303
"2608903024",8256.61693198235
"2608904006",9907.23452866448
"2608904017",10295.3398223359
"2608904024",10120.6303322077
"2608904031",11037.6308059828
"2611301001",51749.182667653
"2612601001",22010.7828350244
"2612801001",53275.9033881603
"2614201001",36836.1382494064
"2614401001",20393.3907934395
"2611801001",39144.4110446508
"2612201001",42798.52784414
"2612401001",10478.9177365117
"2612501002",30394.8233219553
"2614501001",23609.3594239005
"2614701001",23571.3285833485
"2612101001",31963.2094787896
"2613501001",16050.9213936752
"2613601001",27433.5306560841
"2615101001",32925.4822586005
"2615201001",42316.5709224761
"2611201001",45249.4677562987
"2611401001",34865.6546042155
"2612901001",33960.1319119722
"2614101001",51452.0760064518
"2614301001",21293.9244433897
"2616001001",30316.0675069589
"2612301001",15788.1698206779
"2613401001",27277.4031652931
"2613901001",43973.8911746547
"2614601001",20528.4449486194
"2615801001",25143.0971332537
"2616601001",49373.8515736897
"2612001002",32966.8454433782
"2613801001",51205.6304108139
"2613801002",49727.4829677011
"2615001001",44410.8192486867
"2615301001",28060.831350043
"2616801002",6498.37720242402
"2616801003",8397.52614237255
"2613201001",27278.9199813926
"2613802002",50025.2684856823
"2614001001",47980.0675379886
"2616501001",23893.3767102743
"2616701001",52003.7597379495
"2616901001",42304.0017512332
"2614901001",48149.1923382936
"2615401001",30493.9266834233
"2615701001",32039.4564349945
"2617801001",58636.5000014114
"2616101001",53444.4129363892
"2616301001",25364.2153216093
"2617501001",52350.5808652908
"2617701001",52023.6342233326
"2700501001",83915.450891001
"2700501003",82477.3535419502
"2616801001",7976.21805070416
"2700101001",62373.5979082306
"2700701003",57533.6592029602
"2700801001",98898.6754017705
"2700101002",63041.1769097478
"2700101003",65848.7750705148
"2700701002",60547.1760087339
"2700801002",99799.0961416064
"2701301001",71205.5682706565
"2701302001",69779.1493625054
"2701401001",89276.8111594069
"2701603001",72963.0240455988
"2701604001",70381.51026579
"2617001001",26216.7586789157
"2618101001",30966.0543086959
"2700301001",76816.1517731385
"2700601001",99877.3010362381
"2701001001",78069.7398640242
"2701101003",86414.1103765433
"2701401002",91038.4748374278
"2701301002",69598.4934383346
"2701701001",92701.4696171133
"2618001001",45432.7579021692
"2700201002",66836.4958277918
"2700301002",76217.4126771398
"2701101002",95402.6143321366
"2701401003",94226.9580872621
"2701501001",62756.3691880384
"2702001001",64578.3501454087
"2702001003",57721.8097772947
"2702201001",48879.1755643396
"2701602001",78668.2698249695
"2701803001",102437.843851056
"2701901007",82108.2531126313
"2702203001",37982.9510013597
"2616201001",40380.0685255413
"2617401001",42684.7704767855
"2617601001",42573.1541496853
"2700501002",87044.889632897
"2701001003",73910.0055593589
"2701001005",76384.5073125697
"2608905007",10559.8589391838
"2608906001",9850.56823772799
"2609601001",20018.7142776488
"2610202004",32278.567918791
"2610801001",19348.6628866417
"2611501001",36277.7463414145
"2612501001",31721.4713616375
"2701501003",68299.7252981976
"2701601001",75751.7753871071
"2701901004",75782.4255532681
"2701901006",74538.1381093731
"2617101001",45512.058590988
"2617301001",41626.5848233193
"2700601002",98623.5874266415
"2700701001",56698.4846218178
"2700901001",70626.6373365208
"2701001002",73162.3260036081
"2701001004",69078.7506146089
"2701501002",62391.0708077674
"2701501004",70531.9062053555
"2701901003",79323.0727390109
"2701901005",77822.8572002679
"2700901003",75393.2900726551
"2701601002",77175.8866902579
"2701601004",77362.6188086324
"2701802001",98604.6128128878
"2613101001",44943.7163249931
"2613802001",50641.3807431015
"2615501001",49288.477503528
"2616401001",52417.466435639
"2617201001",47124.9380195137
"2617901001",58081.8057525335
"2700201001",69036.7192925629
"2700601003",101404.052176308
"2700901002",66161.2853231296
"2701101001",89291.2623544179
"2701401004",87045.095027997
"2701601003",77629.5235204844
"2701901002",81881.5557583496
"2702001002",65561.3389434057
"2702201002",41743.1721932472
"2702601002",97091.2870287857
"2702601003",107531.309963018
"2702802008",78070.0194560913
"2702204002",44361.2872809187
"2702301002",77384.5130737205
"2702802001",77371.3156614186
"2702802003",77787.8269283665
"2702802018",77420.5085525883
"2702204001",44623.4810012974
"2702301001",74379.0511709655
"2702801003",76898.631316405
"2702802002",77365.0380259244
"2702802017",78228.2938517501
"2702802019",78047.4824386527
"2702401002",104952.009771729
"2702701001",77930.901428056
"2702802007",78587.5341824851
"2702802014",77563.8805305589
"2702802021",77972.6706762326
"2701901001",81149.4452436368
"2702401001",106259.88061339
"2702501001",66072.7515466337
"2702701002",80361.7234553112
"2702801002",76946.1989720331
"2702803001",76904.6401741606
"2702502001",64611.6145312649
"2702601001",99155.3427129555
"2702802010",77572.2720425635
"2702802011",77781.3816537667
"2702803004",76491.0502612152
"2702802004",77932.4017221564
"2702802006",77768.459833191
"2702802013",78624.4487028331
"2702802015",79093.8746450919
"2702804006",75612.7762675072
"2702804008",75842.2016071476
"2702301003",84671.4982315669
"2702501002",63889.7291293266
"2702801001",77263.7642660844
"2702802005",77765.3324977366
"2702802012",78301.2969790034
"2702802009",77122.0207118414
"2702803005",75518.3969222591
"2702803006",76533.6768191187
"2702804012",75318.623597679
"2702804013",74868.3142718759
"2702805013",76366.6372346147
"2702805014",75816.4515675939
"2702803003",77004.8123478028
"2702803008",76536.3822669002
"2702803010",76573.4769664171
"2702805008",76532.1515690438
"2702805010",76248.3304185312
"2702805018",76612.5162996164
"2702806001",72216.6553500197
"2702802020",78480.943069699
"2702804001",76625.2876017398
"2702804003",75938.8146352098
"2702804005",74719.8234580407
"2702805004",76137.3254394719
"2702805006",76695.2419019383
"2702807002",81683.459400758
"2702804002",76377.7981658344
"2702804004",76171.0978403207
"2702805005",75732.8126416449
"2702805007",76897.8705815994
"2702808001",82534.7563495645
"2702805001",76562.2388471682
"2702805003",74824.9024886542
"2702901001",86009.3491379768
"2703001002",74643.5157647674
"2702803007",78030.8889672623
"2702804010",76283.6673692812
"2702804011",75472.4901424232
"2702805015",76764.8367575733
"2702805016",75692.6673295149
"2703001003",72423.2756998332
"2702803011",76506.5537280516
"2702804007",76060.996989962
"2702804014",75349.2723824831
"2702805011",76090.7915958196
"2702805019",75930.2180772358
"2702809002",78202.345705461
"2703101007",93014.0203659416
"2702805017",76036.0466233704
"2703101001",95411.4227324221
"2703101002",94344.9161413096
"2703401001",92089.9220818198
"2703501001",98935.2193566555
"2703701001",91897.9776371718
"2704401002",71866.3252117387
"2704801001",85789.0682492013
"2705201001",101168.072239968
"2704201001",95732.8668377156
"2704302001",92184.4945213263
"2705101001",98942.2083348536
"2705703001",99573.1186859729
"2705704001",104680.556535999
"2703101004",93964.944029445
"2703101006",95329.2687414723
"2703102001",96017.283511333
"2704001002",70197.4264618973
"2704001004",64001.5927166217
"2704101002",84170.2937104581
"2704401001",77040.3829412418
"2702809001",72583.2044342027
"2703102003",95772.4011928114
"2703103001",91996.7243595634
"2703901003",67403.3503269557
"2703901005",69740.8943021364
"2704701001",105014.279554218
"2705401001",82591.9791893745
"2705601001",64942.6831181431
"2705901003",85768.7223033972
"2706001002",85842.2617595892
"2703101003",95263.2774257135
"2703202001",75936.4386364589
"2704201002",95456.3259242206
"2704301001",92823.0779946323
"2705001002",92704.1772149009
"2705701006",104776.320262874
"2705702001",105994.678105453
"2702808002",83846.2341161946
"2703102002",95335.0599535776
"2703102004",97164.0789183246
"2703901004",64510.2979796379
"2704001001",71513.6618081361
"2704601002",82146.5940176632
"2703103002",95557.7368889532
"2703201001",78949.5957735896
"2703901002",72581.2053634384
"2704801002",91344.6588586679
"2705001001",98340.7231327235
"2705101004",96913.5524127258
"2705101006",92150.1864902913
"2705301001",92123.5287136806
"2704701002",105126.969284127
"2705501001",103323.517570202
"2705701001",103675.107480062
"2706001001",80238.2662605013
"2706401002",52277.9464124318
"2706501001",51657.4985568725
"2706601003",58075.0337246615
"2706601006",56982.8087215309
"2706601007",55739.3175914062
"2704401003",80554.7626930496
"2705701002",103062.107056184
"2705701004",104379.301299436
"2705801002",83558.4810483766
"2706504002",57581.9805255978
"2706601002",57825.7893832422
"2706603001",58625.1956146594
"2705801001",85631.5021791021
"2706301001",61427.01007919
"2706501004",52295.723598586
"2706504001",61174.4966470537
"2706604001",53824.3460811167
"2706201001",100230.930830693
"2706301002",66495.4749833527
"2706501003",51230.2557318901
"2706501006",51326.4008909985
"2790201003",74820.3848631925
"2706001003",78039.0675762642
"2706502001",49013.9367608595
"2706503001",53108.6341700376
"2790101001",105205.35609328
"2702802016",79957.6314871043
"2702803002",77253.1119912325
"2702803009",76743.5803145835
"2702804009",75113.5028120764
"2702805002",76319.3176267726
"2702805009",76331.2126524711
"2702807001",81118.6056365322
"2703001001",69355.4748511415
"2703101005",94795.8205805469
"2703201002",81726.9252546799
"2703901001",68880.2545375834
"2704501001",87473.538566531
"2800101001",43512.7491878826
"2800201001",3114.06222136392
"2706401001",55031.8552692421
"2706501002",50789.9502411517
"2706601004",59157.0583198892
"2706601005",57390.6441354682
"2800201002",5289.21643804848
"2706502002",56135.6297077401
"2706503002",45340.8365253345
"2790101002",102441.170684599
"2790201002",76290.4965017
"2800501003",2882.71578742294
"2704901001",84445.3238245702
"2705101005",91315.6363026772
"2705701005",101105.561153438
"2705801003",89508.8535503747
"2706101001",87864.9557621022
"2706501007",51218.4154059273
"2706601001",57520.2956883795
"2706602001",60250.8698461497
"2790201006",75947.009521605
"2800401003",22649.4675427971
"2706604002",58905.7585061659
"2800501007",2905.64614681423
"2800501009",2901.51803329833
"2800501014",1911.99151573687
"2800501016",2405.51333662739
"2800502016",3739.15692465878
"2800502018",3178.60774340377
"2800502025",3476.81791500284
"2800502027",5324.7667876432
"2790201004",75771.1340705349
"2800401001",20738.8793392768
"2800501001",2693.65690574365
"2800501008",2803.36836761831
"2800501015",2282.46353346504
"2800501023",2069.17539230491
"2800502003",3622.81920436103
"2800502017",4139.42672228346
"2800502024",3898.24380661465
"2800502028",3528.47169106278
"2800301001",21665.0317023973
"2800501010",2659.30374488336
"2800501013",2072.36810196468
"2800502004",3872.73459781516
"2800502005",3824.62604760313
"2800502022",3760.56706799198
"2800501011",2133.43634333629
"2800501012",2422.28931727664
"2800502006",3974.00521919414
"2800502007",4102.45825962269
"2800502020",3374.74879007987
"2800502021",3703.97395029969
"2800503001",2070.90789092236
"2800503002",2094.91380780082
"2800504003",1348.92074572562
"2800504004",1792.62166130699
"2800505001",1626.89986633636
"2800501005",2331.49179575733
"2800501018",1953.7319059544
"2800501021",1846.44115388512
"2800502012",3532.7287563089
"2800502014",3090.55989340356
"2800502029",3957.85112639625
"2800502031",3699.36792234092
"2800503009",2222.3831807681
"2800503012",2335.91423837485
"2800504010",1001.46837743439
"2790201001",75263.8938822905
"2800501002",2657.38331854413
"2800501004",2523.31405452542
"2800501020",1691.87691144819
"2800501022",1833.75019168581
"2800502013",3355.48050205816
"2800502015",3261.99680939606
"2800502030",3842.59896931059
"2800502032",3401.1604507632
"2800503008",2521.42842209585
"2800503011",1884.05608284356
"2800503013",3341.53943496154
"2790201005",75730.1386152268
"2800401002",22751.5257941113
"2800401004",21250.672233733
"2800501024",2035.58926968589
"2800502002",3560.54544047054
"2800502011",3709.98562722131
"2800502034",3552.80459362887
"2800502036",3931.37860908068
"2800502023",3791.55031173217
"2800502037",3284.11628110826
"2800503003",2219.01801075586
"2800504002",1443.99413649553
"2800505002",1615.22104405845
"2800505003",1916.44426924552
"2800505017",1480.83617946239
"2800505020",2982.68121552646
"2800504009",2103.5347933862
"2800504011",1020.57883637494
"2800505009",3084.79871566167
"2800505011",2093.16669134929
"2800505026",1564.70230405809
"2800505028",521.368586833768
"2800502035",3621.28550027724
"2800503005",2601.55700971882
"2800503017",4191.84950951825
"2800504007",2056.08686069275
"2800504014",1684.32456266252
"2800505008",1966.16696148905
"2800505015",1672.16959697745
"2800505022",3478.36452030021
"2800601001",4592.28691161535
"2800501006",3058.82789069678
"2800501017",2111.13147870345
"2800502001",3353.74164263384
"2800502008",3191.72594719582
"2800502019",3283.50448115579
"2800502026",3215.23729860064
"2800502033",3518.97259989021
"2800503007",4912.2235172699
"2800503004",2507.33737198541
"2800503006",2897.03978393075
"2800504013",2186.36150061607
"2800505005",1825.65080701729
"2800505007",1753.62037296909
"2800505030",546.657247302088
"2800505032",439.514483568022
"2800601007",5376.16514452482
"2800601009",5077.82293696542
"2800503014",4743.37290946625
"2800503016",4037.0453420251
"2800504006",1808.37967602144
"2800504008",1324.46289887907
"2800505014",2011.0778038048
"2800505016",1587.31439147309
"2800505021",1464.37184206123
"2800505023",1581.8853391484
"2800601015",5134.04066925064
"2800601017",4867.73684485156
"2800601019",4624.8152789701
"2800601008",5191.31855987496
"2800601016",4793.30232198773
"2800601027",4913.5019461445
"2800601034",3248.04304805562
"2800601033",3193.80070854477
"2800601035",4641.87049864328
"2800601040",5489.68205854833
"2800601012",4925.72990477397
"2800601014",4889.4012494172
"2800601029",4390.01160582867
"2800601031",4423.68992193804
"2800601046",5250.89398248736
"2800601048",3696.39780466434
"2800601002",4736.74470552873
"2800601003",4919.83285592146
"2800601021",4593.80713197184
"2800601022",4733.9234238936
"2800601036",4784.09958749676
"2800601039",4168.75416054361
"2800601053",4129.0572787802
"2800601054",4807.15009718072
"2800601024",4996.22769439996
"2800601026",4674.01692081472
"2800601049",5280.88361449605
"2800601051",3690.0515033679
"2800601058",3768.05639799798
"2800601060",2990.40520008191
"2800504012",1460.71139113939
"2800505010",1912.66789617777
"2800505012",2061.69854176044
"2800505025",1791.02481173668
"2800505027",1470.8290415787
"2800505029",1441.00670790627
"2800601011",5008.85006999405
"2800601013",5005.03928261088
"2800601028",4699.52986189318
"2800601030",4376.86219250859
"2800601045",5201.6492385089
"2800601047",4411.28443879458
"2800601062",3654.32094845269
"2800505004",1903.16628208411
"2800505018",1175.83718221925
"2800505019",1440.18856190581
"2800601004",5075.95055513494
"2800601005",5267.22605969638
"2800601020",4611.92757545718
"2800601023",4855.85422337688
"2800601038",5303.62051030655
"2800601055",4201.02700993363
"2800601056",4469.98087207204
"2800701004",2773.34995370401
"2800601041",3448.77192077497
"2800601052",3805.04192062484
"2800601059",3192.47923510233
"2800601066",3936.88640912794
"2800701012",3241.72217982212
"2800701019",4183.37109465021
"2800702006",2345.49598998281
"2800601042",5416.33827794344
"2800601044",4421.04989472349
"2800701001",3451.83179850933
"2800701003",2655.84806299108
"2800701008",3035.2522031636
"2800701011",3141.66779960099
"2800702014",1471.75243712941
"2800503015",1922.52668275081
"2800504005",1195.57886002153
"2800504016",1464.64467528462
"2800505006",1705.82768248991
"2800505013",2027.58881467848
"2800505024",1672.96061621976
"2800505031",844.037051508825
"2800601006",5343.42854333269
"2800601018",4657.85804541967
"2800601025",4902.68982737517
"2800601032",5166.8612906464
"2800601043",4802.44625474348
"2800601061",4248.27175304763
"2800601063",3677.91047379576
"2800601065",3962.47804697529
"2800701013",3180.92776808982
"2800701015",3367.64695967364
"2800702010",1919.42481900339
"2800702012",1735.78081898373
"2800702028",2542.83503653457
"2800702030",1269.53304894258
"2800703007",2632.68936453671
"2800601050",3982.07336037569
"2800601057",4413.45023103284
"2800701002",3233.93968714446
"2800701010",3237.96120260731
"2800701017",4302.90292440284
"2800702008",2128.14210325556
"2800702015",993.161164896567
"2800702023",2470.94104752971
"2800702034",1630.97020716799
"2800703003",2995.97076248611
"2800703010",2862.92959230408
"2800703014",3316.35697649309
"2800701005",2746.83015945817
"2800701006",2910.42194155468
"2800702001",2492.01150218108
"2800702004",2324.46151291766
"2800702005",2279.36082416881
"2800702019",2271.64789692138
"2800702020",2436.19275504884
"2800702037",1444.18157007801
"2800702038",1823.40887514991
"2800703017",2756.30537897365
"2800703018",2654.94447826828
"2800704002",3253.01170044785
"2800704003",3297.23430746467
"2800704020",3722.67155926202
"2800704021",3489.40531215684
"2800601064",3940.47260510053
"2800701014",3087.49172252853
"2800701016",3525.14099203334
"2800702011",1724.99101880884
"2800702013",1515.35060105604
"2800702027",2128.866281551
"2800702029",1928.85447415396
"2800702031",2237.11794233377
"2800703006",2796.25457886497
"2800703008",2735.60606237413
"2800703023",3098.10575734768
"2800703025",3075.81777580326
"2800704011",3355.52279440101
"2800704013",3475.39291079866
"2800704028",4265.8309826625
"2800701018",4847.22569201313
"2800701020",5571.52117751145
"2800702007",2104.38812170239
"2800702009",1954.01989205555
"2800702033",2619.99784417986
"2800702035",2348.30830965374
"2800703002",2869.97327188772
"2800703004",2895.23420961772
"2800703027",2872.08446390765
"2800703029",2960.98091510825
"2800704007",3751.30814775068
"2800704009",3397.96951601944
"2800704032",4553.74649194857
"2800701007",3115.76925059883
"2800702002",2459.35163144741
"2800702003",2493.64231354574
"2800702021",2096.8377789966
"2800702022",1824.89379504658
"2800702036",2458.67632625915
"2800703001",2679.08327014881
"2800703015",3313.00924180692
"2800703016",3051.7683806233
"2800704004",3385.50871960135
"2800704005",3492.80495908747
"2800704019",3712.10600897186
"2800704022",3668.97046806956
"2800801001",36228.2752927475
"2800702017",1619.70974463605
"2800702025",2215.06076062885
"2800702032",2310.94577601282
"2800703005",2733.99390958283
"2800703012",3317.47316949036
"2800703019",2695.10535498826
"2800704001",3178.91175483825
"2800704008",3612.88844525312
"2800704015",3727.27636898859
"2800704026",3970.68791867099
"2800704033",5508.13619636573
"2800901004",11023.0777456377
"2800703009",2677.60528274442
"2800703024",2978.24814642507
"2800703026",2977.29108908377
"2800704012",3301.48200765117
"2800704014",3625.98811102766
"2800704027",3770.26520330629
"2800704029",4757.93642413963
"2800704031",4419.73450051763
"2800901008",12515.6597294406
"2801001001",12017.7619288185
"2800901002",12043.3957884012
"2800901003",11794.9499504204
"2801101001",23252.6460716506
"2800702016",1724.31025978786
"2800702024",2196.52206981938
"2800702026",2025.52775421853
"2800703011",3035.86558478823
"2800703013",3336.06497511658
"2800703020",2796.95548197571
"2800703022",3260.12471344951
"2800704016",3658.24273696782
"2800704018",3562.86459960978
"2800704023",4121.19197192903
"2800704025",4398.8133227666
"2801001003",13561.2056852753
"2801301004",29965.4444419051
"2800704030",4890.55629870123
"2800901009",11807.9320145826
"2801001002",12797.6459179784
"2801301009",29753.5427310507
"2801302002",29531.6206299836
"2801303007",30842.5898352123
"2801303009",30904.3153538812
"2801304001",30448.86255515
"2800703021",3010.88186571366
"2800703028",2891.21382110376
"2800704006",3499.67255356986
"2800704010",3559.73334987609
"2800704017",3410.17843116317
"2800704024",4935.34314021962
"2800704035",4896.01848324656
"2800901006",11496.6860006494
"2801301007",29412.1037618121
"2801302005",29589.0328329309
"2801303004",30393.1510973645
"2801304005",29535.1102477706
"2800901001",13756.6628897106
"2801301001",30103.8318330807
"2801301002",29844.8351074271
"2801302007",28811.3003862508
"2801303002",29868.9723010234
"2801401001",18729.2239297604
"2801301006",29574.479158277
"2801304002",30982.3311872649
"2801304004",28814.5927389129
"2801401006",18797.9822306953
"2801401008",22090.2171158814
"2801501005",15216.187098068
"2801501007",11788.2793561251
"2801001006",11905.7879180306
"2801301005",29782.2946495237
"2801302003",29803.3362145191
"2801303006",31023.2565160658
"2801304003",31913.6376042375
"2801401005",19038.2308666193
"2801401016",19125.1511182894
"2801401023",19757.6106472946
"2801501004",14718.2116159023
"2801601001",36994.3041843221
"2801501012",13399.359721408
"2801501014",12987.1225238228
"2801701001",19217.8541144993
"2801401009",19404.0249999076
"2801401011",21973.1660261506
"2801401026",17896.821331858
"2801501002",14982.2165456063
"2801801001",14814.3133050132
"2801301008",29067.3570412139
"2801302001",30035.1818045538
"2801303008",30245.5210068456
"2801303010",31156.261389256
"2801401010",19426.8816094576
"2801401012",19250.4995765089
"2801501001",14586.9812918422
"2801501003",15525.2927799069
"2800704034",4704.53673602068
"2800901005",12119.3416424687
"2800901007",13399.9592523251
"2801302004",29218.4363129707
"2801302006",29432.6230270037
"2801303003",30423.6021752491
"2801303005",30659.8710772369
"2801401013",19188.0836924737
"2801401015",17697.1577349224
"2801401017",19730.4404041053
"2801801002",7688.98630102269
"2802001001",36744.4333368661
"2801401022",22980.4037287329
"2801401024",18756.1387869537
"2802101001",27094.794568172
"2801901001",27870.1911532448
"2802201013",6632.55137209531
"2802201015",7243.42280073769
"2802501001",35007.045506664
"2802601002",16130.5597550506
"2801201001",7466.98704019025
"2801301003",30039.8840153869
"2801302008",29207.1616070717
"2801303001",30211.1854454694
"2801401003",18958.473778756
"2801401004",18802.902844892
"2801401018",19612.3731132226
"2801401021",17846.5965830649
"2801501009",14370.1378749515
"2801401002",18670.6611717162
"2801401019",18143.0882661887
"2801401020",17608.3157657197
"2801501008",13467.1438374003
"2801501011",12529.2801989352
"2802201004",8203.50086627875
"2802201005",7811.16980153851
"2802201002",3563.84927923903
"2802201009",2555.99171029213
"2802201011",5719.53970066618
"2802601004",14363.5042858803
"2802701001",34455.662227507
"2802201022",5992.00977526133
"2802801001",16402.7927665166
"2802201001",5343.8356157027
"2802201008",4587.69634262814
"2802201019",5105.7020008666
"2802601003",17307.6662135987
"2803301001",19386.4015438078
"2803701001",60630.1162966581
"2803201001",4946.32856608877
"2803801002",19858.7110353847
"2803801003",19745.7091747203
"2801501010",14216.4598900777
"2802201006",5531.66315348947
"2802201007",6712.49938603024
"2802201021",7272.65777625166
"2802201024",6569.10693922652
"2802901001",18131.4644405376
"2803001001",22547.6682811011
"2803901001",31869.5855972654
"2801401007",18942.2120839817
"2801401014",17384.2650314854
"2801401025",18387.0173130708
"2801501006",14107.5310102953
"2801501013",14145.2630120803
"2802201003",8148.98190266929
"2802201016",6696.6926756105
"2802201020",7161.92007093348
"2802201025",6569.24418836276
"2803601002",17187.5425195557
"2803701002",57020.3878175979
"2804001003",18617.7736017967
"2804002002",18566.4264389767
"2802201012",5922.33929054559
"2802201014",6965.16593321892
"2802401001",40215.6211168701
"2802601001",15609.0828549145
"2803301003",15107.7399105365
"2803501001",28911.7699912278
"2804002004",18044.6426947876
"2803201003",8760.36255244581
"2803301002",16161.0559339561
"2804101001",9824.69495758335
"2804101003",7816.67001364141
"2804001001",18445.1424082593
"2804201001",32088.5137044683
"2803401001",21779.1103307683
"2803601001",17851.3895383663
"2804002003",18249.9808684944
"2804002005",18818.8107183427
"2804003001",18133.4742698465
"2804401003",14438.5165097596
"2804002006",19865.5209204095
"2804401004",16038.9394037911
"2804001002",18428.9075687861
"2804101002",9151.34179947533
"2804302003",28741.1839803273
"2804501003",3052.15071797548
"2804302002",23864.9862927309
"2804401001",13152.5025281461
"2804501020",2637.10075396203
"2804501022",980.285305210134
"2804701001",10430.1837708171
"2804301001",22195.6667657189
"2804301002",26887.793687392
"2804501010",2193.06284971362
"2804501011",1647.84331970494
"2804501024",3501.27103932446
"2804601001",14762.8088104966
"2804501007",2587.6360777079
"2804501014",2446.91704353327
"2804501021",1572.9936868942
"2804601004",14858.3101404586
"2804701011",10601.5253535101
"2804701018",7555.25434552421
"2804302001",26944.1826208033
"2804501008",2058.65445238013
"2804501009",2286.76261716715
"2804601002",13194.600305381
"2804601003",16208.6002220997
"2804701013",10717.2518982521
"2804501004",2976.14742157061
"2804501006",2634.03168341634
"2804501013",1981.90120392619
"2804501015",2694.73883395042
"2804701010",11042.8724092311
"2804701012",11304.974622995
"2804701017",8955.17671420749
"2804701019",11351.6518061002
